row,col,value
1.055000000000000000e+03,1.055000000000000000e+03,-1.120001000000003799e-02
4.700000000000000000e+02,1.056000000000000000e+03,-8.560712554915330674e-01
4.710000000000000000e+02,1.056000000000000000e+03,8.537516902320467782e-01
6.100000000000000000e+02,1.056000000000000000e+03,4.112360297863609238e-01
6.110000000000000000e+02,1.056000000000000000e+03,-4.129391567468292945e-01
8.230000000000000000e+02,1.056000000000000000e+03,-4.900009999999999782e-03
1.056000000000000000e+03,1.056000000000000000e+03,-1.300010000000018096e-03
4.700000000000000000e+02,1.057000000000000000e+03,-8.560712554915330674e-01
4.860000000000000000e+02,1.057000000000000000e+03,8.170150574583955327e-01
6.100000000000000000e+02,1.057000000000000000e+03,4.112360297863609238e-01
6.260000000000000000e+02,1.057000000000000000e+03,-5.087158139174632332e-01
8.240000000000000000e+02,1.057000000000000000e+03,-3.363000099999999826e-01
1.057000000000000000e+03,1.057000000000000000e+03,-8.940001000000008524e-02
4.700000000000000000e+02,1.058000000000000000e+03,-8.560712554915330674e-01
4.940000000000000000e+02,1.058000000000000000e+03,7.859868276997923342e-01
6.100000000000000000e+02,1.058000000000000000e+03,4.112360297863609238e-01
6.340000000000000000e+02,1.058000000000000000e+03,-5.218520183937169765e-01
8.250000000000000000e+02,1.058000000000000000e+03,-4.115000099999999716e-01
1.058000000000000000e+03,1.058000000000000000e+03,-1.456000099999998909e-01
4.710000000000000000e+02,1.059000000000000000e+03,-8.537516902320467782e-01
4.950000000000000000e+02,1.059000000000000000e+03,8.637554633911579405e-01
6.110000000000000000e+02,1.059000000000000000e+03,4.129391567468292945e-01
6.350000000000000000e+02,1.059000000000000000e+03,-4.077563524317377452e-01
8.260000000000000000e+02,1.059000000000000000e+03,-1.500000999999999939e-02
1.059000000000000000e+03,1.059000000000000000e+03,-2.400009999999896948e-03
4.720000000000000000e+02,1.060000000000000000e+03,-7.138934673502769224e-01
4.730000000000000000e+02,1.060000000000000000e+03,8.277535330872825003e-01
6.120000000000000000e+02,1.060000000000000000e+03,7.154488456824521503e-01
6.130000000000000000e+02,1.060000000000000000e+03,-6.514833100392759535e-01
8.270000000000000000e+02,1.060000000000000000e+03,-9.280000999999998834e-02
1.060000000000000000e+03,1.060000000000000000e+03,-5.800009999999966581e-03
4.720000000000000000e+02,1.061000000000000000e+03,-7.138934673502769224e-01
4.740000000000000000e+02,1.061000000000000000e+03,6.311357465740118355e-01
6.120000000000000000e+02,1.061000000000000000e+03,7.154488456824521503e-01
6.140000000000000000e+02,1.061000000000000000e+03,-7.206166927495614161e-01
8.280000000000000000e+02,1.061000000000000000e+03,-2.932000100000000109e-01
1.061000000000000000e+03,1.061000000000000000e+03,-4.210000999999996552e-02
4.720000000000000000e+02,1.062000000000000000e+03,-7.138934673502769224e-01
4.760000000000000000e+02,1.062000000000000000e+03,7.252608988454650740e-01
6.120000000000000000e+02,1.062000000000000000e+03,7.154488456824521503e-01
6.160000000000000000e+02,1.062000000000000000e+03,-6.453803339218440183e-01
8.290000000000000000e+02,1.062000000000000000e+03,-1.844000100000000031e-01
1.062000000000000000e+03,1.062000000000000000e+03,-2.610000999999995130e-02
4.720000000000000000e+02,1.063000000000000000e+03,-7.138934673502769224e-01
4.790000000000000000e+02,1.063000000000000000e+03,9.614060952726402043e-01
6.120000000000000000e+02,1.063000000000000000e+03,7.154488456824521503e-01
6.190000000000000000e+02,1.063000000000000000e+03,-5.381213136759518401e-01
8.300000000000000000e+02,1.063000000000000000e+03,-8.540000999999999842e-02
1.063000000000000000e+03,1.063000000000000000e+03,-1.200000999999994988e-02
4.720000000000000000e+02,1.064000000000000000e+03,-7.138934673502769224e-01
4.910000000000000000e+02,1.064000000000000000e+03,7.219186604683839326e-01
6.120000000000000000e+02,1.064000000000000000e+03,7.154488456824521503e-01
6.310000000000000000e+02,1.064000000000000000e+03,-6.932639332758661066e-01
8.310000000000000000e+02,1.064000000000000000e+03,-1.170001000000000027e-02
1.064000000000000000e+03,1.064000000000000000e+03,-1.700009999999974042e-03
4.730000000000000000e+02,1.065000000000000000e+03,-8.277535330872825003e-01
4.780000000000000000e+02,1.065000000000000000e+03,7.597310354895417950e-01
6.130000000000000000e+02,1.065000000000000000e+03,6.514833100392759535e-01
6.180000000000000000e+02,1.065000000000000000e+03,-6.693041842131752794e-01
8.320000000000000000e+02,1.065000000000000000e+03,-3.030001000000000222e-02
1.065000000000000000e+03,1.065000000000000000e+03,-8.000100000000731626e-04
4.740000000000000000e+02,1.066000000000000000e+03,-6.311357465740118355e-01
4.750000000000000000e+02,1.066000000000000000e+03,6.317744451113949111e-01
6.140000000000000000e+02,1.066000000000000000e+03,7.206166927495614161e-01
6.150000000000000000e+02,1.066000000000000000e+03,-7.153536739539360090e-01
8.330000000000000000e+02,1.066000000000000000e+03,-2.830001000000000044e-02
1.066000000000000000e+03,1.066000000000000000e+03,-4.200009999999920751e-03
4.740000000000000000e+02,1.067000000000000000e+03,-6.311357465740118355e-01
4.760000000000000000e+02,1.067000000000000000e+03,7.252608988454650740e-01
6.140000000000000000e+02,1.067000000000000000e+03,7.206166927495614161e-01
6.160000000000000000e+02,1.067000000000000000e+03,-6.453803339218440183e-01
8.340000000000000000e+02,1.067000000000000000e+03,-1.284000099999999811e-01
1.067000000000000000e+03,1.067000000000000000e+03,-1.870001000000010016e-02
4.750000000000000000e+02,1.068000000000000000e+03,-6.317744451113949111e-01
4.920000000000000000e+02,1.068000000000000000e+03,6.608185967884622203e-01
6.150000000000000000e+02,1.068000000000000000e+03,7.153536739539360090e-01
6.320000000000000000e+02,1.068000000000000000e+03,-6.906216443930869309e-01
8.350000000000000000e+02,1.068000000000000000e+03,-3.360000999999999960e-02
1.068000000000000000e+03,1.068000000000000000e+03,-4.900010000000065702e-03
4.760000000000000000e+02,1.069000000000000000e+03,-7.252608988454650740e-01
4.770000000000000000e+02,1.069000000000000000e+03,7.704030686466230016e-01
6.160000000000000000e+02,1.069000000000000000e+03,6.453803339218440183e-01
6.170000000000000000e+02,1.069000000000000000e+03,-6.721472970168020922e-01
8.360000000000000000e+02,1.069000000000000000e+03,-9.550000999999999629e-02
1.069000000000000000e+03,1.069000000000000000e+03,-1.360000999999999571e-02
4.770000000000000000e+02,1.070000000000000000e+03,-7.704030686466230016e-01
4.780000000000000000e+02,1.070000000000000000e+03,7.597310354895417950e-01
6.170000000000000000e+02,1.070000000000000000e+03,6.721472970168020922e-01
6.180000000000000000e+02,1.070000000000000000e+03,-6.693041842131752794e-01
8.370000000000000000e+02,1.070000000000000000e+03,-7.670000999999999902e-02
1.070000000000000000e+03,1.070000000000000000e+03,-1.600000999999995344e-02
4.790000000000000000e+02,1.071000000000000000e+03,-9.614060952726402043e-01
4.800000000000000000e+02,1.071000000000000000e+03,9.510264779505933630e-01
6.190000000000000000e+02,1.071000000000000000e+03,5.381213136759518401e-01
6.200000000000000000e+02,1.071000000000000000e+03,-5.473315847677723278e-01
8.380000000000000000e+02,1.071000000000000000e+03,-9.200009999999999785e-03
1.071000000000000000e+03,1.071000000000000000e+03,-3.000099999999061851e-04
4.800000000000000000e+02,1.072000000000000000e+03,-9.510264779505933630e-01
4.810000000000000000e+02,1.072000000000000000e+03,8.731208118881734759e-01
6.200000000000000000e+02,1.072000000000000000e+03,5.473315847677723278e-01
6.210000000000000000e+02,1.072000000000000000e+03,-6.189824819326162908e-01
8.390000000000000000e+02,1.072000000000000000e+03,-7.020000999999999325e-02
1.072000000000000000e+03,1.072000000000000000e+03,-1.000010000000051136e-03
4.820000000000000000e+02,1.073000000000000000e+03,-8.076733995596863114e-01
4.850000000000000000e+02,1.073000000000000000e+03,7.262889494134255886e-01
6.220000000000000000e+02,1.073000000000000000e+03,6.821687594335341664e-01
6.250000000000000000e+02,1.073000000000000000e+03,-6.797149547102930844e-01
8.400000000000000000e+02,1.073000000000000000e+03,-7.730000999999998845e-02
1.073000000000000000e+03,1.073000000000000000e+03,-7.700009999999979371e-03
4.820000000000000000e+02,1.074000000000000000e+03,-8.076733995596863114e-01
4.860000000000000000e+02,1.074000000000000000e+03,8.170150574583955327e-01
6.220000000000000000e+02,1.074000000000000000e+03,6.821687594335341664e-01
6.260000000000000000e+02,1.074000000000000000e+03,-5.087158139174632332e-01
8.410000000000000000e+02,1.074000000000000000e+03,-1.493000099999999830e-01
1.074000000000000000e+03,1.074000000000000000e+03,-1.880001000000008915e-02
4.820000000000000000e+02,1.075000000000000000e+03,-8.076733995596863114e-01
4.880000000000000000e+02,1.075000000000000000e+03,7.656014601024893063e-01
6.220000000000000000e+02,1.075000000000000000e+03,6.821687594335341664e-01
6.280000000000000000e+02,1.075000000000000000e+03,-6.491329729713323227e-01
8.420000000000000000e+02,1.075000000000000000e+03,-7.510000999999999483e-02
1.075000000000000000e+03,1.075000000000000000e+03,-7.600009999999990384e-03
4.820000000000000000e+02,1.076000000000000000e+03,-8.076733995596863114e-01
4.890000000000000000e+02,1.076000000000000000e+03,7.382534572856027655e-01
6.220000000000000000e+02,1.076000000000000000e+03,6.821687594335341664e-01
6.290000000000000000e+02,1.076000000000000000e+03,-6.722647362141234151e-01
8.430000000000000000e+02,1.076000000000000000e+03,-7.720000999999999947e-02
1.076000000000000000e+03,1.076000000000000000e+03,-7.800009999999968358e-03
4.820000000000000000e+02,1.077000000000000000e+03,-8.076733995596863114e-01
4.900000000000000000e+02,1.077000000000000000e+03,7.379193827522718685e-01
6.220000000000000000e+02,1.077000000000000000e+03,6.821687594335341664e-01
6.300000000000000000e+02,1.077000000000000000e+03,-6.725519386041766134e-01
8.440000000000000000e+02,1.077000000000000000e+03,-7.830000999999998934e-02
1.077000000000000000e+03,1.077000000000000000e+03,-7.800009999999968358e-03
4.820000000000000000e+02,1.078000000000000000e+03,-8.076733995596863114e-01
4.910000000000000000e+02,1.078000000000000000e+03,7.219186604683839326e-01
6.220000000000000000e+02,1.078000000000000000e+03,6.821687594335341664e-01
6.310000000000000000e+02,1.078000000000000000e+03,-6.932639332758661066e-01
8.450000000000000000e+02,1.078000000000000000e+03,-2.636000099999999957e-01
1.078000000000000000e+03,1.078000000000000000e+03,-4.820000999999995983e-02
4.850000000000000000e+02,1.079000000000000000e+03,-7.262889494134255886e-01
4.870000000000000000e+02,1.079000000000000000e+03,7.389175847203904857e-01
6.250000000000000000e+02,1.079000000000000000e+03,6.797149547102930844e-01
6.270000000000000000e+02,1.079000000000000000e+03,-6.577122042147111047e-01
8.460000000000000000e+02,1.079000000000000000e+03,-1.800001000000000032e-02
1.079000000000000000e+03,1.079000000000000000e+03,-1.800009999999963028e-03
4.850000000000000000e+02,1.080000000000000000e+03,-7.262889494134255886e-01
4.910000000000000000e+02,1.080000000000000000e+03,7.219186604683839326e-01
6.250000000000000000e+02,1.080000000000000000e+03,6.797149547102930844e-01
6.310000000000000000e+02,1.080000000000000000e+03,-6.932639332758661066e-01
8.470000000000000000e+02,1.080000000000000000e+03,-6.200009999999999723e-03
1.080000000000000000e+03,1.080000000000000000e+03,-6.000100000000951894e-04
4.860000000000000000e+02,1.081000000000000000e+03,-8.170150574583955327e-01
4.870000000000000000e+02,1.081000000000000000e+03,7.389175847203904857e-01
6.260000000000000000e+02,1.081000000000000000e+03,5.087158139174632332e-01
6.270000000000000000e+02,1.081000000000000000e+03,-6.577122042147111047e-01
8.480000000000000000e+02,1.081000000000000000e+03,-1.156000099999999892e-01
1.081000000000000000e+03,1.081000000000000000e+03,-1.650000999999989837e-02
4.860000000000000000e+02,1.082000000000000000e+03,-8.170150574583955327e-01
4.880000000000000000e+02,1.082000000000000000e+03,7.656014601024893063e-01
6.260000000000000000e+02,1.082000000000000000e+03,5.087158139174632332e-01
6.280000000000000000e+02,1.082000000000000000e+03,-6.491329729713323227e-01
8.490000000000000000e+02,1.082000000000000000e+03,-1.103000099999999900e-01
1.082000000000000000e+03,1.082000000000000000e+03,-1.150001000000000495e-02
4.860000000000000000e+02,1.083000000000000000e+03,-8.170150574583955327e-01
4.920000000000000000e+02,1.083000000000000000e+03,6.608185967884622203e-01
6.260000000000000000e+02,1.083000000000000000e+03,5.087158139174632332e-01
6.320000000000000000e+02,1.083000000000000000e+03,-6.906216443930869309e-01
8.500000000000000000e+02,1.083000000000000000e+03,-8.090000999999999443e-02
1.083000000000000000e+03,1.083000000000000000e+03,-1.310001000000005078e-02
4.860000000000000000e+02,1.084000000000000000e+03,-8.170150574583955327e-01
4.930000000000000000e+02,1.084000000000000000e+03,8.661322609835814257e-01
6.260000000000000000e+02,1.084000000000000000e+03,5.087158139174632332e-01
6.330000000000000000e+02,1.084000000000000000e+03,-4.290746377328145122e-01
8.510000000000000000e+02,1.084000000000000000e+03,-4.970001000000000280e-02
1.084000000000000000e+03,1.084000000000000000e+03,-8.000009999999946331e-03
4.860000000000000000e+02,1.085000000000000000e+03,-8.170150574583955327e-01
4.940000000000000000e+02,1.085000000000000000e+03,7.859868276997923342e-01
6.260000000000000000e+02,1.085000000000000000e+03,5.087158139174632332e-01
6.340000000000000000e+02,1.085000000000000000e+03,-5.218520183937169765e-01
8.520000000000000000e+02,1.085000000000000000e+03,-9.479000100000000151e-01
1.085000000000000000e+03,1.085000000000000000e+03,-3.824000100000000124e-01
4.880000000000000000e+02,1.086000000000000000e+03,-7.656014601024893063e-01
4.910000000000000000e+02,1.086000000000000000e+03,7.219186604683839326e-01
6.280000000000000000e+02,1.086000000000000000e+03,6.491329729713323227e-01
6.310000000000000000e+02,1.086000000000000000e+03,-6.932639332758661066e-01
8.530000000000000000e+02,1.086000000000000000e+03,-1.860001000000000015e-02
1.086000000000000000e+03,1.086000000000000000e+03,-2.100009999999929988e-03
4.890000000000000000e+02,1.087000000000000000e+03,-7.382534572856027655e-01
4.910000000000000000e+02,1.087000000000000000e+03,7.219186604683839326e-01
6.290000000000000000e+02,1.087000000000000000e+03,6.722647362141234151e-01
6.310000000000000000e+02,1.087000000000000000e+03,-6.932639332758661066e-01
8.540000000000000000e+02,1.087000000000000000e+03,-1.940001000000000225e-02
1.087000000000000000e+03,1.087000000000000000e+03,-2.600010000000096966e-03
4.890000000000000000e+02,1.088000000000000000e+03,-7.382534572856027655e-01
4.920000000000000000e+02,1.088000000000000000e+03,6.608185967884622203e-01
6.290000000000000000e+02,1.088000000000000000e+03,6.722647362141234151e-01
6.320000000000000000e+02,1.088000000000000000e+03,-6.906216443930869309e-01
8.550000000000000000e+02,1.088000000000000000e+03,-5.770001000000000296e-02
1.088000000000000000e+03,1.088000000000000000e+03,-5.900009999999955568e-03
4.900000000000000000e+02,1.089000000000000000e+03,-7.379193827522718685e-01
4.910000000000000000e+02,1.089000000000000000e+03,7.219186604683839326e-01
6.300000000000000000e+02,1.089000000000000000e+03,6.725519386041766134e-01
6.310000000000000000e+02,1.089000000000000000e+03,-6.932639332758661066e-01
8.560000000000000000e+02,1.089000000000000000e+03,-1.940001000000000225e-02
1.089000000000000000e+03,1.089000000000000000e+03,-2.600010000000096966e-03
4.900000000000000000e+02,1.090000000000000000e+03,-7.379193827522718685e-01
4.920000000000000000e+02,1.090000000000000000e+03,6.608185967884622203e-01
6.300000000000000000e+02,1.090000000000000000e+03,6.725519386041766134e-01
6.320000000000000000e+02,1.090000000000000000e+03,-6.906216443930869309e-01
8.570000000000000000e+02,1.090000000000000000e+03,-5.770001000000000296e-02
1.090000000000000000e+03,1.090000000000000000e+03,-5.900009999999955568e-03
4.930000000000000000e+02,1.091000000000000000e+03,-8.661322609835814257e-01
4.940000000000000000e+02,1.091000000000000000e+03,7.859868276997923342e-01
6.330000000000000000e+02,1.091000000000000000e+03,4.290746377328145122e-01
6.340000000000000000e+02,1.091000000000000000e+03,-5.218520183937169765e-01
8.580000000000000000e+02,1.091000000000000000e+03,-8.730000999999999733e-02
1.091000000000000000e+03,1.091000000000000000e+03,-1.010000999999993709e-02
4.950000000000000000e+02,1.092000000000000000e+03,-8.637554633911579405e-01
4.980000000000000000e+02,1.092000000000000000e+03,9.107626681980430794e-01
6.350000000000000000e+02,1.092000000000000000e+03,4.077563524317377452e-01
6.380000000000000000e+02,1.092000000000000000e+03,-4.249563882803484849e-01
8.590000000000000000e+02,1.092000000000000000e+03,-3.696000099999999788e-01
1.092000000000000000e+03,1.092000000000000000e+03,-6.630000999999996480e-02
4.950000000000000000e+02,1.093000000000000000e+03,-8.637554633911579405e-01
5.000000000000000000e+02,1.093000000000000000e+03,8.873168298443608881e-01
6.350000000000000000e+02,1.093000000000000000e+03,4.077563524317377452e-01
6.400000000000000000e+02,1.093000000000000000e+03,-3.708396325861949006e-01
8.600000000000000000e+02,1.093000000000000000e+03,-2.540000099999999983e-01
1.093000000000000000e+03,1.093000000000000000e+03,-8.760001000000006144e-02
4.950000000000000000e+02,1.094000000000000000e+03,-8.637554633911579405e-01
5.020000000000000000e+02,1.094000000000000000e+03,9.310302371150497303e-01
6.350000000000000000e+02,1.094000000000000000e+03,4.077563524317377452e-01
6.420000000000000000e+02,1.094000000000000000e+03,-4.857492639457311467e-01
8.610000000000000000e+02,1.094000000000000000e+03,-8.020000999999998825e-02
1.094000000000000000e+03,1.094000000000000000e+03,-6.300009999999911514e-03
4.960000000000000000e+02,1.095000000000000000e+03,-9.410554578270199366e-01
4.970000000000000000e+02,1.095000000000000000e+03,8.666793703401116655e-01
6.360000000000000000e+02,1.095000000000000000e+03,4.124570110957210267e-01
6.370000000000000000e+02,1.095000000000000000e+03,-4.815236795911999046e-01
8.620000000000000000e+02,1.095000000000000000e+03,-9.799000100000000435e-01
1.095000000000000000e+03,1.095000000000000000e+03,-7.330001000000008204e-02
4.960000000000000000e+02,1.096000000000000000e+03,-9.410554578270199366e-01
4.980000000000000000e+02,1.096000000000000000e+03,9.107626681980430794e-01
6.360000000000000000e+02,1.096000000000000000e+03,4.124570110957210267e-01
6.380000000000000000e+02,1.096000000000000000e+03,-4.249563882803484849e-01
8.630000000000000000e+02,1.096000000000000000e+03,-1.140001000000000035e-02
1.096000000000000000e+03,1.096000000000000000e+03,-1.000010000000051136e-03
4.960000000000000000e+02,1.097000000000000000e+03,-9.410554578270199366e-01
4.990000000000000000e+02,1.097000000000000000e+03,9.115625904682570502e-01
6.360000000000000000e+02,1.097000000000000000e+03,4.124570110957210267e-01
6.390000000000000000e+02,1.097000000000000000e+03,-4.074877333676076852e-01
8.640000000000000000e+02,1.097000000000000000e+03,-1.551000099999999826e-01
1.097000000000000000e+03,1.097000000000000000e+03,-1.657000099999998977e-01
4.960000000000000000e+02,1.098000000000000000e+03,-9.410554578270199366e-01
5.000000000000000000e+02,1.098000000000000000e+03,8.873168298443608881e-01
6.360000000000000000e+02,1.098000000000000000e+03,4.124570110957210267e-01
6.400000000000000000e+02,1.098000000000000000e+03,-3.708396325861949006e-01
8.650000000000000000e+02,1.098000000000000000e+03,-3.920001000000000041e-02
1.098000000000000000e+03,1.098000000000000000e+03,-3.300010000000019872e-03
4.960000000000000000e+02,1.099000000000000000e+03,-9.410554578270199366e-01
5.020000000000000000e+02,1.099000000000000000e+03,9.310302371150497303e-01
6.360000000000000000e+02,1.099000000000000000e+03,4.124570110957210267e-01
6.420000000000000000e+02,1.099000000000000000e+03,-4.857492639457311467e-01
8.660000000000000000e+02,1.099000000000000000e+03,-2.984000099999999933e-01
1.099000000000000000e+03,1.099000000000000000e+03,-2.200000999999995877e-02
4.960000000000000000e+02,1.100000000000000000e+03,-9.410554578270199366e-01
5.160000000000000000e+02,1.100000000000000000e+03,9.565709641318086431e-01
6.360000000000000000e+02,1.100000000000000000e+03,4.124570110957210267e-01
6.560000000000000000e+02,1.100000000000000000e+03,-3.757604515230482667e-01
8.670000000000000000e+02,1.100000000000000000e+03,-6.309000100000000666e-01
1.100000000000000000e+03,1.100000000000000000e+03,-9.999999939225290291e-09
4.960000000000000000e+02,1.101000000000000000e+03,-9.410554578270199366e-01
5.200000000000000000e+02,1.101000000000000000e+03,-1.357479508280347247e+00
6.360000000000000000e+02,1.101000000000000000e+03,4.124570110957210267e-01
6.600000000000000000e+02,1.101000000000000000e+03,-2.100030949910309364e+00
8.680000000000000000e+02,1.101000000000000000e+03,-1.243000099999999886e-01
1.101000000000000000e+03,1.101000000000000000e+03,-9.999999939225290291e-09
4.970000000000000000e+02,1.102000000000000000e+03,-8.666793703401116655e-01
4.980000000000000000e+02,1.102000000000000000e+03,9.107626681980430794e-01
6.370000000000000000e+02,1.102000000000000000e+03,4.815236795911999046e-01
6.380000000000000000e+02,1.102000000000000000e+03,-4.249563882803484849e-01
8.690000000000000000e+02,1.102000000000000000e+03,-2.631000099999999953e-01
1.102000000000000000e+03,1.102000000000000000e+03,-4.740001000000004794e-02
4.970000000000000000e+02,1.103000000000000000e+03,-8.666793703401116655e-01
4.990000000000000000e+02,1.103000000000000000e+03,9.115625904682570502e-01
6.370000000000000000e+02,1.103000000000000000e+03,4.815236795911999046e-01
6.390000000000000000e+02,1.103000000000000000e+03,-4.074877333676076852e-01
8.700000000000000000e+02,1.103000000000000000e+03,-7.440000999999998865e-02
1.103000000000000000e+03,1.103000000000000000e+03,-1.170000999999998292e-02
4.970000000000000000e+02,1.104000000000000000e+03,-8.666793703401116655e-01
5.010000000000000000e+02,1.104000000000000000e+03,4.304159922902549978e-02
6.370000000000000000e+02,1.104000000000000000e+03,4.815236795911999046e-01
6.410000000000000000e+02,1.104000000000000000e+03,-8.134336896382670171e-03
8.710000000000000000e+02,1.104000000000000000e+03,-7.041000099999999984e-01
1.104000000000000000e+03,1.104000000000000000e+03,-2.307000100000000664e-01
4.970000000000000000e+02,1.105000000000000000e+03,-8.666793703401116655e-01
5.020000000000000000e+02,1.105000000000000000e+03,9.310302371150497303e-01
6.370000000000000000e+02,1.105000000000000000e+03,4.815236795911999046e-01
6.420000000000000000e+02,1.105000000000000000e+03,-4.857492639457311467e-01
8.720000000000000000e+02,1.105000000000000000e+03,-4.576000100000000015e-01
1.105000000000000000e+03,1.105000000000000000e+03,-9.510000999999990157e-02
4.970000000000000000e+02,1.106000000000000000e+03,-8.666793703401116655e-01
5.030000000000000000e+02,1.106000000000000000e+03,8.913247672264550392e-01
6.370000000000000000e+02,1.106000000000000000e+03,4.815236795911999046e-01
6.430000000000000000e+02,1.106000000000000000e+03,-6.793608929515967398e-01
8.730000000000000000e+02,1.106000000000000000e+03,-1.287000100000000036e-01
1.106000000000000000e+03,1.106000000000000000e+03,-3.300010000000019872e-03
4.980000000000000000e+02,1.107000000000000000e+03,-9.107626681980430794e-01
4.990000000000000000e+02,1.107000000000000000e+03,9.115625904682570502e-01
6.380000000000000000e+02,1.107000000000000000e+03,4.249563882803484849e-01
6.390000000000000000e+02,1.107000000000000000e+03,-4.074877333676076852e-01
8.740000000000000000e+02,1.107000000000000000e+03,-1.990001000000000270e-02
1.107000000000000000e+03,1.107000000000000000e+03,-2.000009999999941002e-03
4.980000000000000000e+02,1.108000000000000000e+03,-9.107626681980430794e-01
5.000000000000000000e+02,1.108000000000000000e+03,8.873168298443608881e-01
6.380000000000000000e+02,1.108000000000000000e+03,4.249563882803484849e-01
6.400000000000000000e+02,1.108000000000000000e+03,-3.708396325861949006e-01
8.750000000000000000e+02,1.108000000000000000e+03,-1.890001000000000181e-02
1.108000000000000000e+03,1.108000000000000000e+03,-1.700009999999974042e-03
4.980000000000000000e+02,1.109000000000000000e+03,-9.107626681980430794e-01
5.010000000000000000e+02,1.109000000000000000e+03,4.304159922902549978e-02
6.380000000000000000e+02,1.109000000000000000e+03,4.249563882803484849e-01
6.410000000000000000e+02,1.109000000000000000e+03,-8.134336896382670171e-03
8.760000000000000000e+02,1.109000000000000000e+03,-7.970000999999998781e-02
1.109000000000000000e+03,1.109000000000000000e+03,-6.700010000000089505e-03
4.980000000000000000e+02,1.110000000000000000e+03,-9.107626681980430794e-01
5.020000000000000000e+02,1.110000000000000000e+03,9.310302371150497303e-01
6.380000000000000000e+02,1.110000000000000000e+03,4.249563882803484849e-01
6.420000000000000000e+02,1.110000000000000000e+03,-4.857492639457311467e-01
8.770000000000000000e+02,1.110000000000000000e+03,-8.690000999999999975e-02
1.110000000000000000e+03,1.110000000000000000e+03,-1.500001000000006357e-02
4.980000000000000000e+02,1.111000000000000000e+03,-9.107626681980430794e-01
5.030000000000000000e+02,1.111000000000000000e+03,8.913247672264550392e-01
6.380000000000000000e+02,1.111000000000000000e+03,4.249563882803484849e-01
6.430000000000000000e+02,1.111000000000000000e+03,-6.793608929515967398e-01
8.780000000000000000e+02,1.111000000000000000e+03,-8.860000999999999294e-02
1.111000000000000000e+03,1.111000000000000000e+03,-3.830000999999993994e-02
4.990000000000000000e+02,1.112000000000000000e+03,-9.115625904682570502e-01
5.010000000000000000e+02,1.112000000000000000e+03,4.304159922902549978e-02
6.390000000000000000e+02,1.112000000000000000e+03,4.074877333676076852e-01
6.410000000000000000e+02,1.112000000000000000e+03,-8.134336896382670171e-03
8.790000000000000000e+02,1.112000000000000000e+03,-6.290000999999999232e-02
1.112000000000000000e+03,1.112000000000000000e+03,-5.000010000000054688e-03
4.990000000000000000e+02,1.113000000000000000e+03,-9.115625904682570502e-01
5.020000000000000000e+02,1.113000000000000000e+03,9.310302371150497303e-01
6.390000000000000000e+02,1.113000000000000000e+03,4.074877333676076852e-01
6.420000000000000000e+02,1.113000000000000000e+03,-4.857492639457311467e-01
8.800000000000000000e+02,1.113000000000000000e+03,-4.798000099999999990e-01
1.113000000000000000e+03,1.113000000000000000e+03,-1.391000099999999406e-01
4.990000000000000000e+02,1.114000000000000000e+03,-9.115625904682570502e-01
5.030000000000000000e+02,1.114000000000000000e+03,8.913247672264550392e-01
6.390000000000000000e+02,1.114000000000000000e+03,4.074877333676076852e-01
6.430000000000000000e+02,1.114000000000000000e+03,-6.793608929515967398e-01
8.810000000000000000e+02,1.114000000000000000e+03,-5.071000100000000455e-01
1.114000000000000000e+03,1.114000000000000000e+03,-9.500000999999991258e-02
4.990000000000000000e+02,1.115000000000000000e+03,-9.115625904682570502e-01
5.040000000000000000e+02,1.115000000000000000e+03,9.657104345543683355e-01
6.390000000000000000e+02,1.115000000000000000e+03,4.074877333676076852e-01
6.440000000000000000e+02,1.115000000000000000e+03,-3.302283864609132924e-01
8.820000000000000000e+02,1.115000000000000000e+03,-1.740001000000000048e-02
1.115000000000000000e+03,1.115000000000000000e+03,-1.400010000000007082e-03
5.000000000000000000e+02,1.116000000000000000e+03,-8.873168298443608881e-01
5.010000000000000000e+02,1.116000000000000000e+03,4.304159922902549978e-02
6.400000000000000000e+02,1.116000000000000000e+03,3.708396325861949006e-01
6.410000000000000000e+02,1.116000000000000000e+03,-8.134336896382670171e-03
8.830000000000000000e+02,1.116000000000000000e+03,-3.498000099999999946e-01
1.116000000000000000e+03,1.116000000000000000e+03,-1.065000099999999783e-01
5.000000000000000000e+02,1.117000000000000000e+03,-8.873168298443608881e-01
5.020000000000000000e+02,1.117000000000000000e+03,9.310302371150497303e-01
6.400000000000000000e+02,1.117000000000000000e+03,3.708396325861949006e-01
6.420000000000000000e+02,1.117000000000000000e+03,-4.857492639457311467e-01
8.840000000000000000e+02,1.117000000000000000e+03,-5.804000100000000772e-01
1.117000000000000000e+03,1.117000000000000000e+03,-1.636000099999999069e-01
5.020000000000000000e+02,1.118000000000000000e+03,-9.310302371150497303e-01
5.030000000000000000e+02,1.118000000000000000e+03,8.913247672264550392e-01
6.420000000000000000e+02,1.118000000000000000e+03,4.857492639457311467e-01
6.430000000000000000e+02,1.118000000000000000e+03,-6.793608929515967398e-01
8.850000000000000000e+02,1.118000000000000000e+03,-4.699000099999999791e-01
1.118000000000000000e+03,1.118000000000000000e+03,-1.250000099999999392e-01
5.030000000000000000e+02,1.119000000000000000e+03,-8.913247672264550392e-01
5.160000000000000000e+02,1.119000000000000000e+03,9.565709641318086431e-01
